ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2025-01-23 03:00:00+00:00,34,1,42002219,108.546875,108.546875,108.515625,108.546875,5924,ZN.v.0
2025-01-23 04:00:00+00:00,34,1,42002219,108.546875,108.5625,108.53125,108.546875,5969,ZN.v.0
2025-01-23 05:00:00+00:00,34,1,42002219,108.546875,108.546875,108.515625,108.53125,5900,ZN.v.0
2025-01-23 06:00:00+00:00,34,1,42002219,108.515625,108.5625,108.515625,108.5625,6393,ZN.v.0
2025-01-23 07:00:00+00:00,34,1,42002219,108.5625,108.609375,108.53125,108.578125,21434,ZN.v.0
2025-01-23 08:00:00+00:00,34,1,42002219,108.578125,108.578125,108.5,108.515625,35365,ZN.v.0
2025-01-23 09:00:00+00:00,34,1,42002219,108.515625,108.53125,108.40625,108.4375,53504,ZN.v.0
2025-01-23 10:00:00+00:00,34,1,42002219,108.4375,108.46875,108.359375,108.375,50558,ZN.v.0
2025-01-23 11:00:00+00:00,34,1,42002219,108.375,108.40625,108.328125,108.359375,41393,ZN.v.0
2025-01-23 12:00:00+00:00,34,1,42002219,108.359375,108.390625,108.28125,108.28125,72661,ZN.v.0
2025-01-23 13:00:00+00:00,34,1,42002219,108.28125,108.484375,108.265625,108.390625,203110,ZN.v.0
2025-01-23 14:00:00+00:00,34,1,42002219,108.40625,108.421875,108.1875,108.265625,175774,ZN.v.0
2025-01-23 15:00:00+00:00,34,1,42002219,108.265625,108.34375,108.25,108.28125,125119,ZN.v.0
2025-01-23 16:00:00+00:00,34,1,42002219,108.28125,108.421875,108.203125,108.328125,202065,ZN.v.0
2025-01-23 17:00:00+00:00,34,1,42002219,108.328125,108.390625,108.25,108.359375,98716,ZN.v.0
2025-01-23 18:00:00+00:00,34,1,42002219,108.359375,108.390625,108.296875,108.3125,71810,ZN.v.0
2025-01-23 19:00:00+00:00,34,1,42002219,108.3125,108.40625,108.296875,108.359375,99851,ZN.v.0
2025-01-23 20:00:00+00:00,34,1,42002219,108.375,108.390625,108.3125,108.34375,121623,ZN.v.0
2025-01-23 21:00:00+00:00,34,1,42002219,108.34375,108.359375,108.296875,108.3125,36769,ZN.v.0
2025-01-23 23:00:00+00:00,34,1,42002219,108.3125,108.375,108.296875,108.359375,6315,ZN.v.0
2025-01-24 00:00:00+00:00,34,1,42002219,108.375,108.390625,108.359375,108.359375,11891,ZN.v.0
2025-01-24 01:00:00+00:00,34,1,42002219,108.375,108.421875,108.359375,108.40625,13053,ZN.v.0
